inputs,labels,predictions
"If we did, we'd see these mass gun shootings go down.","Pokud bychom to dělali, viděli bychom, jak se tato hromadná střelná zbraň potápí.","If we did, we'd see these mass gun shootings go down.

Překlad do češtiny:
Pokud bychom to udělali, viděli bychom tyto masové střelby klesnout."
We'd see fewer traffic accidents and deaths.,Viděli bychom méně nehod a úmrtí.,"We'd see fewer traffic accidents and deaths. 

Byli bychom viděli méně dopravních nehod a úmrtí."
"Health care and child care would be affordable and much easier access, and so on.","Zdravotné péče a péče o děti by byla cenově dostupnější a mnohem snadněji přístupná, atd.","Here is the translation of the given text from English to Czech:

Zdravotní péče a péče o děti by byla dostupná a mnohem levnější, a tak dále.

Note: I translated ""and so on"" as ""a tak dále"
"Unfortunately, American society has ""accepted"" the statistics of hardship, deaths and other casualties as just ""a way of life""...in exchange for ""freedom"" or some such BS.","Bohužel americká společnost „akceptovala“ statistiky utrpení, úmrtí a dalších obětí, jako by byly jen „tím, jaký život je“.. výměnou za „svobodu“ některých takových BS.","Bohužel, americká společnost ""přijala"" statistiky obtíží, úmrtí a dalších obětí jako ""způsoby života""...výměnou za ""svobodu"" nebo něco podobného."
I see your comment about being disabled and not being supported as just another example of how America just doesn't support people.,"Vidím váš komentář o tom, že být invalidní a nebýt podporovaný jako jen další příklad toho, že Amerika prostě nepodporuje lidi.","Here is the translation of the given English sentence to Czech:

Rozumím vaší komentáři o tom, že jste zdravotně postižený a že vám nikdo nepomáhá, jako další příklad toho, jak Amerika"
"It's in the same vein as the author's point, not a conflict.","Je to stejný tón jako názor autora, ne nějaký konflikt.","Je to ve stejném duchu jako autorův bod, není to konflikt."
An Alamo location in California pulled a similar scam on me.,Místo Alamo v Kalifornii na mě vytáhlo podvod.,"Here is the translation of the sentence from English to Czech:

Místo Alamo v Kalifornii mi ukradlo podobný trik.

Or, if you'd like a more literal translation:

Místo Alamo v Kalifornii mi u"
"When I returned the car, the agent found scratches under the car (which I did not cause).","Když jsem se vrátil k autu, našel zástupce škrábance pod autem (které jsem nepoužíval).","When I returned the car, the agent found scratches under the car (which I did not cause).

Přeloženo do češtiny:
Když jsem vrátil vůz, agent zjistil pod vozidlem škrábance (k"
Had to sign to acknowledge the “damage”.,Musel jsem podepsat potvrzení o „škodě“.,Přistoupil jsem k podpisu pro uznání „škody“.
I also had videos and photos which didn’t cover the bottom of the car.,"Měj jsem také videa a fotky, které nepokrývaly spodní část auta.","Přeloženo do češtiny: Měl jsem také videa a fotografie, které nezasahovaly do spodní části auta."
"A few weeks after I returned home, I received a letter listing a bunch of other damage I’d be charged for as well—including scratches to the door which supposedly required repainting the rear of the car a few days after I returned my rental.","O několik týdnů později když jsem se vrátil domů jsem obdržel dopis se seznamem spousty dalších škod, které jsem měl také zaplatit - včetně škrábanců na dveřích, které údajně vyžadovaly nový nátěr zadní části auta několik dní poté, co jsem pronajaté auto vrátil.","Pár týdnů po návratu domů jsem obdržel dopis, který seznamoval další poškození, za které bych byl nucen zaplatit, včetně škrábanců na dveře, které měly být ú"
None of that damage was visible to me (or the agent when I returned the vehicle).,"Žádnou z těchto škod jsem neviděl (ani zástupce, když jsem auto vracel).","Přeloženo do češtiny: Žádná z této poškození nebyla viditelná mně (nebo agentovi, když jsem vrátil vozidlo)."
None of it was visible on the photos I took when I returned the car so I disputed the claim.,"Žádná z nich nebyla viditelná na fotkách, které jsem udělal, když jsem auto vracel, tak jsem stížnost zamítnul.","Přeloženo do češtiny: Žádné z toho nebylo vidět na fotkách, které jsem po návratu auta pořídil, a proto jsem se proti tvrzení odporoval."
They denied the dispute and demanded immediate payment for the damage.,Zamítli tuto námitku a požadovali okamžité zaplacení škody.,"They denied the dispute and demanded immediate payment for the damage.

They denied the dispute and demanded immediate payment for the damage.

Oni odmítnuli spor a požadovali okamžitou úhradu za škodu."
"Since it was a work trip, I turned my photos over to our legal department.","Protože to byla pracovní cesta, předal jsem fotky našemu právnímu oddělení.","Přeloženo do češtiny:  Vzhledem k tomu, že šlo o pracovní cestu, předali jsem své fotografie našemu právnímu oddělení."
I received a letter from Alamo a short while later saying that they were going to waive the charges in the interest of customer satisfaction.,"Zakrátko jsem obdržel jsem dopis od společnosti Alamo uvádějící, že od poplatků upustí v zájmu spokojenosti zákazníka.","Přijal jsem dopis od Alamo krátce poté, že oznámili, že budou prominout poplatky ve prospěch spokojenosti zákazníků."
"If I had been on my own, I certainly would have wound up paying the bill for damage which I am certain didn’t happen while the car was in my care.","Kdybych byl sám, určitě bych se zapletl do platby účtu za škodu, o které jsem si jistý, že se nestala, když bylo auto v mojí péči.","Přeloženo do češtiny: Pokud bych byl sám, jistě bych zaplatil účet za škodu, která se podle mě nestala, zatímco vůz byl v mém držení."
Russia warned of 'consequences' if Ukraine attacked,"Rusko bylo varováno před “následky“, pokud napadne Ukrajinu","Rusko varovalo před ""důsledky"" v případě, že Ukrajina zaútočí."
"The Group of Seven has warned Russia of massive consequences and severe costs if President Vladimir Putin attacks Ukraine, according to a draft statement.","Skupina sedmi zemí (G7) podle návrhu prohlášení varovala Rusko před masivními následky a závažnými náklady, pokud Vladimír Putin napadne Ukrajinu.","Předsednictvo skupiny sedmi varuje Rusko před masivními důsledky a vážnými náklady, pokud prezident Vladimir Putin zaútočí na Ukrajinu, podle návrhu prohlášení."
"US intelligence assesses that Russia could be planning a multi-front offensive on Ukraine as early as next year, involving up to 175,000 troops.","Výzvědná služba USA vyhodnotila, že Rusko plánuje ofenzívu na více frontách již příští rok a zapojí do ní 175 000 vojáků.","Americká zpravodajská služba odhaduje, že Rusko může být v plánu na zahájení multi-frontální ofenzívy proti Ukrajině již příští rok, přičemž by se mohlo zapojit až"
The Kremlin denies it plans to invade and says the West is gripped by Russophobia.,"Kreml popírá jeho plány podniknout invazi a říká, že Západ je sevřen rusofobií.","Připouští, že Kreml popírá, že plánuje invazi a říká, že Západ je zaujatý rusofobie."
Moscow says the expansion of NATO threatens Russia and has contravened assurances given to it as the Soviet Union collapsed in 1991.,"Moskva říká, že expanze NATO ohrožuje Rusko a že porušil záruky dané po rozpadu Sovětského Svazu v roce 1991.","Moskva říká, že rozšíření NATO ohrožuje Rusko a porušilo zaručené záruky, které bylo uděleno, když se Sovětský svaz rozpadl v roce 1991."
"At a meeting in the northern English city Liverpool, the G7 delegates said they were united in their condemnation of Russia's military build-up near Ukraine and they called on Moscow to de-escalate.","Na schůzce v severním anglickém městě Liverpoolu delegáti G7 řekli, že jsou spojeni ve svém odsouzení horečných vojenských příprav na Ukrajině a vyzvali Moskvu, aby se stáhla.","At setkání v severoanglickém městě Liverpool prohlásili zástupci G7, že jsou v jednom ohledu v odsuzování ruské vojenské budování u Ukrajiny a vyzvali Moskv"
"""Russia should be in no doubt that further military aggression against Ukraine would have massive consequences and severe cost,"" the draft statement said, confirmed by G7 sources.","„Rusko by nemělo mít žádné pochybnosti o tom, že další vojenská agrese vůči Ukrajině by měla masivní následky a závažné náklady“, říká se v návrhu pro hlášení, potvrzeném zdroji G7.","""Rusko by nemělo pochybnosti, že další vojenská agrese proti Ukrajině by měla masivní následky a vážné náklady,"" uvedly zdroje G7, které potvrdily návrh prohl"
